restaurant_id;name;category;neighborhood;address;phone;normalized_phone;whatsapp_url;instagram;rating;reviews_count;menu_status;reason;suggested_message
b5a84756-4ead-477f-bfa5-2d903c0e26eb;Fernando Refeições;Lanchonete;;Cuités;(83) 98760-4742;5583987604742;https://wa.me/5583987604742;;4.7;3;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Fernando Refeições. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
f3228011-db9e-4d0e-a0c6-b9fcb7698783;Original Burguer;Hamburgueria;Universitário;R. Antônio Joaquim Pequeno;(83) 98612-0173;5583986120173;https://wa.me/5583986120173;;4.7;3;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Original Burguer. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
5c04e2da-1f36-43d1-b768-c11f0e40245d;Bodega do Nalbert;Bar;Dinamérica;R. Décio Pedrosa de Vasconcelos;(83) 98841-7721;5583988417721;https://wa.me/5583988417721;;5;3;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Bodega do Nalbert. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
49f0cdba-d0d5-42af-b350-41f265c52ab5;Restaurante chale do galeto;Restaurante;Cruzeiro;Av. Pres. Juscelino Kubitschek;(83) 99835-9103;5583998359103;https://wa.me/5583998359103;;4.7;3;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Restaurante chale do galeto. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
720ef952-5fc7-4830-9f64-b86260cd6198;Girassol Cozinha Afetiva;Cafeteria·;;R. Aprígio Nepomuceno - Cruzeiro;(83) 98613-5592;5583986135592;https://wa.me/5583986135592;;5;3;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Girassol Cozinha Afetiva. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
cc8091a9-f190-4a66-a25b-976a88a00d7c;Doces de Vick;Restaurante familiar·;;R. Francisco Antonio Nascimento - Monte Castelo;(83) 98617-3930;5583986173930;https://wa.me/5583986173930;;4;3;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Doces de Vick. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
bd1c7908-b926-447a-96b9-f890b9eadc9b;Sabor D´Casa Delivery;Restaurante;Jardim Quarenta;R. Pres. Costa e Silva;(83) 3065-1274;558330651274;https://wa.me/558330651274;;5;3;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Sabor D´Casa Delivery. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
208ad200-9dc8-43ef-8567-e6ebd3f0aa50;Mastorpizza;Pizzaria;;BR-230;(83) 98620-4137;5583986204137;https://wa.me/5583986204137;;3.3;3;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Mastorpizza. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
55acea00-abe7-495b-8220-d95f0dd5ec30;Espaço da gil;Café;Distrito Industrial;Rua Rosa Farias Dantas;(83) 99801-4884;5583998014884;https://wa.me/5583998014884;;5;3;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Espaço da gil. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
0f777aad-4dd3-4244-a794-ad550bb65fcc;CAMPIZZA;Delivery de Pizza;Campina Grande;R. Quinze de Novembro - Palmeira;(83) 98714-7518;5583987147518;https://wa.me/5583987147518;;5;3;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o CAMPIZZA. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
15a0e0c7-8c66-4f9d-b826-5b9842fb8567;Bubby Dog Gourmet Hot Dog;Restaurante;Jardim Tavares;Av. Manoel Tavares;(83) 99961-6948;5583999616948;https://wa.me/5583999616948;;5;3;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Bubby Dog Gourmet Hot Dog. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
04591961-4b21-4398-a83d-5f5580be5c36;Tatá Lanches;Restaurante;Jeremias;R. Fernando Pereira;(83) 98848-0391;5583988480391;https://wa.me/5583988480391;;5;3;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Tatá Lanches. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
41e18b8d-3468-49ab-a82d-fa4de0e31450;Açaí 360 CG;Sorveteria;Vila Cabral;R. Ranulfo Gomes de Araújo;(83) 98726-2490;5583987262490;https://wa.me/5583987262490;;5;3;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Açaí 360 CG. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
9a0b9c4f-4d1e-462b-839b-6f7dc0b5a990;Pizzari Delivery;Pizzaria;;R. Antônio Pereira de Almeida;(83) 98665-4222;5583986654222;https://wa.me/5583986654222;;5;3;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Pizzari Delivery. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
d83d1958-4fe8-4dce-b024-d8cc8912501b;AVALANCHES LANCHONETE;Hamburgueria;Galante;R. Tibério Graco Pereira de Sá;(83) 98805-4302;5583988054302;https://wa.me/5583988054302;;5;3;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o AVALANCHES LANCHONETE. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
970cb3b4-4a4c-4616-98d7-5261d0b3bd37;Delivery do Bruce;Lanchonete;Galante;R. Padeiro Antônio Alves de Melo;(83) 98853-6781;5583988536781;https://wa.me/5583988536781;;5;3;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Delivery do Bruce. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
bc58d461-2f12-4c71-8356-e0e08bfec27a;Dona Lu Marmitaria;Restaurante;Prata;R. Nilo Peçanha;(83) 99900-8370;5583999008370;https://wa.me/5583999008370;;5;3;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Dona Lu Marmitaria. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
4fff560a-4a08-4eaf-8eb9-f3941f3dd243;A laGeovanna;Lanchonete;;R. Severino Benício Vitorino - Malvinas;(83) 98720-8077;5583987208077;https://wa.me/5583987208077;;3;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o A laGeovanna. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
be5f0272-2629-46e1-b20f-538bdb09b8db;Açaí Pop;Sorveteria;Sandra Cavalcante;R. Denise Alves de Medeiros;(83) 99688-4324;5583996884324;https://wa.me/5583996884324;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Açaí Pop. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
77631c29-1065-48e8-8d43-96e31361ebc2;Assados gallu. Frango na brasa;Restaurante;;Três Irmãs;(83) 98778-4037;5583987784037;https://wa.me/5583987784037;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Assados gallu. Frango na brasa. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
608a8c2b-294b-4d90-876d-c62dbd399241;Babi Burguer;Hamburgueria;Sandra Cavalcante;R. Luiz Sodré Filho;(83) 98880-7728;5583988807728;https://wa.me/5583988807728;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Babi Burguer. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
410bd144-683e-48bc-bd5b-ddb968f85bc3;Batata do Carioca;Sanduicheria;Liberdade;R. Santa Catarina;(21) 96711-3397;5521967113397;https://wa.me/5521967113397;;4;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Batata do Carioca. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
336715fe-8643-4ec7-98b7-b30a2a716b19;Deguste Salgados;Lanchonete;Monte Castelo;Rua Mamede Moisés Raia;(83) 98734-0760;5583987340760;https://wa.me/5583987340760;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Deguste Salgados. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
77a42aa1-29b3-4ec5-a3f7-b70084882416;Gabs food;Lanchonete;;R. Rad. Martin Lutero de Lima Nunes - Malvinas;(83) 98715-1568;5583987151568;https://wa.me/5583987151568;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Gabs food. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
6ea8af73-97b4-4224-82a1-cf45634c4819;Jedilson Lanches;Restaurante;Sandra Cavalcante;R. Profa. Eutécia Vital Ribeiro;(83) 98735-2168;5583987352168;https://wa.me/5583987352168;;4.5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Jedilson Lanches. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
309fed52-b02d-46ee-9a36-269a8e4a7761;O point do lanche;Pastelaria brasileira;Universitário;R. Domitila Cabral de Castro;(83) 98629-4428;5583986294428;https://wa.me/5583986294428;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o O point do lanche. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
a7461b3b-500f-411e-9b46-3dd4092b8b5f;Doceria Joyce Silva;Doceria;Santa Cruz;R. Albino Peixoto;(83) 99960-0514;5583999600514;https://wa.me/5583999600514;;4.5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Doceria Joyce Silva. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
fcc156be-786f-4e0b-bf24-c0140f8982df;Espetinho do Allison;Bar e Grill;;"Rodoviária velha, Praça Lauritzen - Centro";(83) 98228-9155;5583982289155;https://wa.me/5583982289155;;3;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Espetinho do Allison. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
a0b5eab8-c8c4-4504-a3f6-e4862e273ed3;Tata Marmitas e Quentinhas;Restaurante;Campina Grande;R. Augusto dos Anjos - José Pinheiro;(83) 99696-5963;5583996965963;https://wa.me/5583996965963;;2.5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Tata Marmitas e Quentinhas. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
3017c67f-8164-4c8e-94c4-71f05f258328;Ki Frango;Delivery especializado em pratos de frango;Prata;R. da Independência;(83) 98614-3196;5583986143196;https://wa.me/5583986143196;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Ki Frango. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
3573b0d1-c923-4913-98c0-665d411a4d9c;Restaurante Barão do Camarão;Restaurante de frutos do mar;Lj A - Catolé;R. João Quirino;(83) 98710-7931;5583987107931;https://wa.me/5583987107931;;2.5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Restaurante Barão do Camarão. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
86a75022-3dab-4954-a9a3-663e51664a9a;Elis Soparia;Restaurante;Santa Rosa;R. do Sol;(83) 98638-5520;5583986385520;https://wa.me/5583986385520;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Elis Soparia. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
ab78595a-f227-4626-96e8-d30c22874bff;J A lanches;Lanchonete;;"R. Três Irmãs, Rua - Três Irmãs";(83) 98729-6588;5583987296588;https://wa.me/5583987296588;;3.5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o J A lanches. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
e8bea295-123c-485d-8ae4-c26eb4b80dbd;Sabor Caseiro;Restaurante;Bodocongó;R. Antônio Viêira da Rocha;(83) 2148-6549;558321486549;https://wa.me/558321486549;;4;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Sabor Caseiro. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
533193cf-97ee-4261-9ed2-767d962abbdf;Oca;Lanchonete;;Av. Francisco Lopes de Almeida - Rocha Cavalcante;(83) 99600-6043;5583996006043;https://wa.me/5583996006043;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Oca. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
a7870011-0c6f-4057-b957-c140e0688cd1;Tia Jô Lanches;Hamburgueria;Jardim Verdejante;Av. Francisco Lopes de Almeida;(83) 99949-1927;5583999491927;https://wa.me/5583999491927;;4.5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Tia Jô Lanches. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
e6d990cb-fe42-4491-9689-753a3b9aca64;A Toca;Bares;Três Irmãs;R. Pôrto Alegre;(83) 96684-4796;5583966844796;https://wa.me/5583966844796;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o A Toca. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
f9ff90fd-09c8-4546-9a1e-490d16db1183;Parada Certa Spettus;Bar;;Maria Carolina Pereira Zili 264 - Três Irmãs;(83) 98897-0685;5583988970685;https://wa.me/5583988970685;;3;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Parada Certa Spettus. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
82b9a0ed-8342-4b46-bafa-06185005cd38;Sport's Bar e Petiscaria;Bar com música ao vivo;Liberdade;R. Rio de Janeiro;(83) 99191-9730;5583991919730;https://wa.me/5583991919730;;3;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Sport's Bar e Petiscaria. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
ef9424c5-f52d-4489-9682-0f64dc18097f;Neide Lanches;Lanchonete;Bodocongó;R. Florípedes Coutinho;(83) 98847-9434;5583988479434;https://wa.me/5583988479434;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Neide Lanches. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
46ddad1a-e012-457e-8a05-351122c995ed;O seri cascudo;Lanchonete;;Ferinha de bodocongó - R. João Sérgio de Almeida - Bodocongó;(83) 98610-7193;5583986107193;https://wa.me/5583986107193;;3;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o O seri cascudo. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
4af25387-eea4-4d16-b3ca-fe6a2e97853c;Bosque Grill & Pizza;Pizzaria;São José da Mata;Sítio bosque;(83) 99316-3820;5583993163820;https://wa.me/5583993163820;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Bosque Grill & Pizza. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
914d18cb-f996-488b-a6c3-205a4d577579;Açaí Express CG;Loja de açaí;Dinamérica;R. Wilson Cesar de Souza;(83) 98773-8084;5583987738084;https://wa.me/5583987738084;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Açaí Express CG. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
4aa7efd2-e2f8-44bb-a334-4764626b2359;Elite Salgados;Restaurante;Monte Castelo;Rua Mamede Moisés Raia;(83) 98722-1921;5583987221921;https://wa.me/5583987221921;;4.5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Elite Salgados. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
a45b7877-b901-4c17-8750-d609e07671a0;R.R LANCHES;Delivery;Três Irmãs;R. José Hildon Boaventura;(83) 98164-8664;5583981648664;https://wa.me/5583981648664;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o R.R LANCHES. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
d8ad2f79-5a35-4532-b987-0778c400555b;Drika's Burger;Hamburgueria;Três Irmãs;R. Lindalva Torres da Silva;(83) 99338-1694;5583993381694;https://wa.me/5583993381694;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Drika's Burger. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
d17474f2-e702-479a-a244-32cff251cdc5;Mine Food;Hamburgueria;;R. Antônia Nunes Patriota - Três Irmãs;(83) 99924-9460;5583999249460;https://wa.me/5583999249460;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Mine Food. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
61ffc4f0-1afc-434a-afce-61b3a7ef7d2d;Pintinho Lanches;Lanchonete;Palmeira;R. João Suassuna;(83) 98884-6177;5583988846177;https://wa.me/5583988846177;;3.5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Pintinho Lanches. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
b40c37c4-92ee-45cc-9150-60cb653af2bb;Terraço's food;Lanchonete;Serrotão;R. Francisco de Assis Avelino de Figueiredo;(83) 98715-7985;5583987157985;https://wa.me/5583987157985;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Terraço's food. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
8acb42ee-4f4f-4aeb-b3fb-90b02481bd4b;Açaí da May;Sorveteria;Três Irmãs;R. Maria José Bezerra de Carvalho;(83) 98149-2813;5583981492813;https://wa.me/5583981492813;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Açaí da May. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
033abd08-1044-4236-b98e-d2a55c4c3696;Chinataki;Restaurante de culinária japonesa com influência ocidental;Serrotão;R. Fernando Cabral;(83) 98775-1440;5583987751440;https://wa.me/5583987751440;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Chinataki. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
39b3fb22-3364-40ef-a787-48b2af0a45a1;Espetinho e lanches da Mônica;Bar e Grill;Santa Cruz;R. Jorn. Walter Mendonça;(83) 99187-3760;5583991873760;https://wa.me/5583991873760;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Espetinho e lanches da Mônica. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
9725756a-20ae-4078-825d-497333ab7290;Rizza Pizza;Delivery de Pizza;Centro;R. Treze de Maio;(83) 98665-8837;5583986658837;https://wa.me/5583986658837;;3;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Rizza Pizza. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
14991bfa-11f6-4d77-bfbc-02ae0a384ffd;J.A Lanches;Delicatessen;Monte Santo;Rua Tomaz Santa Rosa;(83) 99987-0771;5583999870771;https://wa.me/5583999870771;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o J.A Lanches. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
de75a964-f42e-447e-9af5-79d66b3aefa5;Sra Açaí sorveteria;Sorveteria;Rua Isabel Alexandre bernardino S/N quadra G1 lote 07 - Nova Brasília;Glória 1;(83) 98686-9659;5583986869659;https://wa.me/5583986869659;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Sra Açaí sorveteria. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
1d1c228d-2fed-4eae-af60-530f27b4ecdb;Bela Batata Lanches;Lanchonete;Centenário;R. Cap. Domingos Cariris;(83) 98739-3539;5583987393539;https://wa.me/5583987393539;;5;2;unknown;no_instagram_with_google_phone;"Olá, tudo bem? Estou cadastrando restaurantes de Campina Grande no FilterFood e queria incluir o Bela Batata Lanches. Você poderia me enviar o cardápio atualizado por foto, PDF ou link? Se tiver opções/adicionais como sabores, bordas, molhos, acompanhamentos e combos, pode enviar também por favor?"
